603281,2025-04-09,2294,2273,2295,2231,10648,2410,-156
603280,2025-04-09,2020,2068,2069,1870,22778,4503,127
603279,2025-04-09,1568,1560,1575,1528,29290,4539,-158
603278,2025-04-09,779,790,810,721,99902,7614,13
603277,2025-04-09,1802,1795,1860,1747,33612,6048,-391
603276,2025-04-09,1155,1173,1179,1099,33578,3826,-126
603275,2025-04-09,3146,3242,3317,2918,20168,6357,169
603273,2025-04-09,1450,1452,1468,1338,20249,2840,-95
603272,2025-04-09,1298,1368,1374,1217,16365,2125,564
603271,2025-04-09,3309,3246,3309,3053,32508,10314,-422
603270,2025-04-09,1950,2074,2095,1825,56170,11101,329
603269,2025-04-09,948,970,974,887,76006,7030,0
603268,2025-04-09,3214,3341,3350,3100,9163,2963,177
603267,2025-04-09,5148,5698,5698,5030,89393,48447,1000
603266,2025-04-09,1850,1808,1850,1688,128151,22381,-357
603261,2025-04-09,1595,1687,1749,1480,30062,4878,414
603260,2025-04-09,5316,5420,5443,5253,14716,7917,24
603259,2025-04-09,4980,4950,5086,4848,699235,346176,-409
603258,2025-04-09,1801,1851,1880,1702,46296,8312,5
603257,2025-04-09,7600,7699,8198,7150,102837,78340,-2293
603256,2025-04-09,713,724,736,663,48295,3377,-14
603255,2025-04-09,2935,2938,2938,2801,4788,1366,10
603239,2025-04-09,1200,1202,1207,1125,28433,3329,-8
603238,2025-04-09,1257,1272,1316,1257,149991,19024,-895
603237,2025-04-09,1798,1786,1818,1720,22512,3994,-116
603236,2025-04-09,5940,6159,6280,5668,135556,80916,100
603235,2025-04-09,2645,2631,2660,2600,11644,3065,-146
603233,2025-04-09,1656,1647,1665,1617,43653,7159,-132
603232,2025-04-09,1175,1198,1211,1100,52227,6057,-8
603231,2025-04-09,1519,1549,1550,1464,25832,3879,118
603230,2025-04-09,1104,1120,1123,1066,30456,3326,-36
603229,2025-04-09,750,737,753,694,101177,7286,-303
603228,2025-04-09,2641,2704,2752,2540,166354,44207,-405
603227,2025-04-09,904,899,908,862,151909,13460,-132
603226,2025-04-09,490,551,560,490,63140,3310,129
603225,2025-04-09,1007,1007,1010,967,131814,13072,-137
603223,2025-04-09,774,759,776,705,70856,5263,-257
603222,2025-04-09,563,558,563,522,79009,4290,-176
603221,2025-04-09,1390,1289,1395,1268,291883,39332,166
603220,2025-04-09,2108,2190,2239,1985,214604,45303,-9
603219,2025-04-09,1278,1293,1310,1178,61669,7650,-61
603218,2025-04-09,1104,1112,1135,1066,69629,7638,-211
603217,2025-04-09,1548,1511,1548,1422,24196,3585,-124
603216,2025-04-09,1040,1021,1050,957,18464,1827,-20
603215,2025-04-09,1294,1310,1319,1221,51169,6520,-238
603214,2025-04-09,2101,2155,2200,2015,139169,29298,5
603213,2025-04-09,837,822,837,772,42768,3422,-272
603212,2025-04-09,905,903,915,845,64098,5648,-269
603211,2025-04-09,1402,1464,1476,1310,70645,9860,110
603210,2025-04-09,3002,3485,3950,3001,397391,137538,30523
603209,2025-04-09,1350,1390,1399,1313,30909,4186,-22
603208,2025-04-09,1360,1395,1396,1320,21046,2854,36
603207,2025-04-09,2420,2387,2424,2266,30340,7070,-316
603206,2025-04-09,1500,1535,1547,1426,51041,7612,-71
603205,2025-04-09,3202,3176,3202,3003,13967,4329,-332
603203,2025-04-09,2000,2083,2100,1927,24037,4850,161
603201,2025-04-09,1368,1412,1428,1296,22483,3053,-84
603200,2025-04-09,3101,3383,3397,2965,104296,33696,500
603199,2025-04-09,3728,3660,3738,3500,40334,14492,-351
603198,2025-04-09,5200,5345,5355,5160,39624,20862,138
603197,2025-04-09,3391,3382,3478,3232,42888,14428,-326
603196,2025-04-09,1211,1269,1269,1116,41213,4896,376
603195,2025-04-09,6823,7105,7142,6737,31005,21594,357
603194,2025-04-09,3016,3036,3059,2857,26490,7864,-181
603193,2025-04-09,3490,3593,3593,3270,16517,5678,158
603192,2025-04-09,1498,1463,1498,1377,37984,5423,-438
603191,2025-04-09,1083,1129,1150,1060,45610,5013,-96
603190,2025-04-09,1863,1834,1863,1732,16569,2966,-245
603189,2025-04-09,1540,1602,1640,1468,102973,16103,75
603188,2025-04-09,339,332,342,314,268405,8676,-487
603187,2025-04-09,991,999,1005,956,34650,3402,-79
603186,2025-04-09,2008,2063,2076,1868,36119,7158,73
603185,2025-04-09,1248,1275,1279,1197,72059,8907,8
603183,2025-04-09,360,362,364,336,123811,4330,-136
603182,2025-04-09,1230,1220,1230,1167,76921,9243,-65
603181,2025-04-09,1033,1074,1084,982,62934,6531,161
603180,2025-04-09,1747,1729,1747,1670,11841,2022,-187
603179,2025-04-09,3880,3876,3935,3750,53147,20526,-259
603178,2025-04-09,1472,1572,1625,1471,67241,10214,-379
603177,2025-04-09,668,680,680,621,63788,4177,-87
603176,2025-04-09,402,413,416,382,46992,1876,73
603173,2025-04-09,2099,2120,2168,2020,17918,3741,-235
603172,2025-04-09,1236,1240,1240,1122,12968,1544,16
603171,2025-04-09,3762,3883,3948,3576,25218,9594,104
603170,2025-04-09,1267,1269,1283,1230,21405,2677,-47
603169,2025-04-09,858,958,996,854,1399574,129773,470
603168,2025-04-09,608,612,613,573,58767,3479,-129
603167,2025-04-09,813,824,825,802,119882,9754,185
603166,2025-04-09,1060,1142,1155,1004,309430,33222,233
603165,2025-04-09,1118,1139,1140,1076,30995,3437,35
603163,2025-04-09,2180,2209,2221,2057,9116,1951,-45
603162,2025-04-09,790,813,818,769,65981,5194,137
603161,2025-04-09,945,920,945,874,42846,3900,-456
603160,2025-04-09,6400,6638,6697,6260,52156,33944,236
603159,2025-04-09,1080,1196,1199,1080,13818,1588,-33
603158,2025-04-09,750,757,767,700,162305,11832,-194
603156,2025-04-09,2358,2365,2398,2318,35889,8437,-67
603155,2025-04-09,1200,1189,1210,1104,42030,4870,-294
603153,2025-04-09,1570,1617,1626,1528,36170,5708,163
603151,2025-04-09,1240,1257,1272,1193,46990,5794,137
603150,2025-04-09,2601,2705,2780,2534,29163,7773,-37
603139,2025-04-09,1575,1579,1626,1511,30802,4804,-534
603138,2025-04-09,1208,1282,1292,1147,65409,8029,305
603137,2025-04-09,1094,1113,1125,1050,14806,1616,-9
603136,2025-04-09,1165,1158,1167,1111,44686,5092,-178
603135,2025-04-09,822,852,857,777,53884,4414,131
603132,2025-04-09,1031,1045,1054,1002,25361,2610,-57
603131,2025-04-09,1514,1556,1580,1439,72102,10969,177
603130,2025-04-09,2050,2115,2148,1933,25679,5219,24
603129,2025-04-09,13307,13936,14688,13099,28624,40460,-7
603128,2025-04-09,547,550,557,537,289025,15768,185
603127,2025-04-09,1676,1703,1743,1622,104988,17690,-133
603126,2025-04-09,554,561,562,519,107198,5822,36
603125,2025-04-09,1786,1775,1814,1638,43217,7451,-247
603124,2025-04-09,3870,3812,3870,3522,33772,12499,-253
603123,2025-04-09,668,696,698,640,107242,7188,43
603122,2025-04-09,598,594,598,556,55787,3210,-149
603121,2025-04-09,1640,1670,1700,1501,137167,21574,12
603119,2025-04-09,2841,2869,2954,2841,223223,64030,-912
603118,2025-04-09,790,801,813,731,275698,21378,-37
603117,2025-04-09,562,556,564,522,176749,9630,-397
603116,2025-04-09,446,446,448,415,83866,3619,-111
603115,2025-04-09,1189,1201,1219,1126,28657,3361,-180
603113,2025-04-09,500,501,503,481,88549,4368,-157
603112,2025-04-09,1307,1307,1334,1220,61647,7878,-98
603111,2025-04-09,590,589,593,558,112863,6510,-117
603110,2025-04-09,1353,1365,1365,1238,56579,7368,-36
603109,2025-04-09,1605,1630,1650,1586,146854,23636,-749
603108,2025-04-09,1658,1693,1716,1551,206691,33787,-24
603107,2025-04-09,1431,1430,1444,1347,25389,3560,-165
603106,2025-04-09,676,702,705,629,96730,6450,130
603105,2025-04-09,797,815,816,754,70540,5560,124
603103,2025-04-09,1379,1430,1448,1276,92122,12511,340
603102,2025-04-09,3909,3860,3909,3720,10447,3986,-153
603101,2025-04-09,649,652,660,608,62902,3994,-121
603100,2025-04-09,2162,2255,2279,2150,108711,24110,306
603099,2025-04-09,3230,3138,3230,2973,119097,36663,-500
603098,2025-04-09,875,870,879,807,64848,5469,-125
603097,2025-04-09,2018,2006,2020,1905,11072,2172,-108
603096,2025-04-09,1733,1730,1746,1608,20868,3551,-270
603095,2025-04-09,1953,1966,1982,1800,19516,3689,-30
603093,2025-04-09,1086,1111,1115,1038,79233,8554,-98
603091,2025-04-09,3761,3678,3761,3553,9526,3468,-334
603090,2025-04-09,1847,1858,1899,1652,29341,5275,214
603089,2025-04-09,797,790,800,734,72567,5567,-259
603088,2025-04-09,919,950,985,894,205492,18947,-433
603087,2025-04-09,4156,4197,4232,4040,63905,26339,-83
603086,2025-04-09,498,492,498,467,129515,6240,-277
603085,2025-04-09,896,931,978,877,116791,10749,208
603083,2025-04-09,3031,2943,3031,2756,118958,34371,-385
603081,2025-04-09,950,973,982,894,140187,13182,31
603080,2025-04-09,1446,1453,1454,1360,21210,2976,-48
603079,2025-04-09,1502,1421,1513,1410,141061,20110,-932
603078,2025-04-09,1550,1623,1663,1454,237881,37010,43
603077,2025-04-09,169,170,170,163,604208,10052,0
603076,2025-04-09,1985,1994,2011,1879,14660,2852,-75
603075,2025-04-09,1780,1815,1878,1701,19416,3493,83
603073,2025-04-09,1352,1379,1381,1277,20415,2712,-122
603072,2025-04-09,5870,6080,6282,5566,279475,167121,255
603071,2025-04-09,1146,1146,1148,1113,20441,2318,-121
603070,2025-04-09,1111,1111,1128,1040,34987,3787,-151
603069,2025-04-09,1620,1716,1771,1570,96484,15853,413
603068,2025-04-09,2805,2887,2948,2591,54507,15064,91
603067,2025-04-09,1502,1539,1582,1452,64431,9816,-160
603066,2025-04-09,978,977,979,907,59198,5587,-41
603065,2025-04-09,688,689,694,657,22311,1499,-58
603063,2025-04-09,2480,2584,2600,2320,261338,64535,94
603062,2025-04-09,4500,4697,4699,4240,28281,12643,-6
603061,2025-04-09,6770,6903,7011,6447,8469,5734,-157
603060,2025-04-09,613,619,621,587,53188,3209,-48
603059,2025-04-09,1960,1947,1977,1823,10352,1969,-102
603058,2025-04-09,710,715,716,667,57157,3945,0
603057,2025-04-09,1951,2010,2019,1865,39221,7662,281
603056,2025-04-09,1290,1319,1324,1274,40217,5225,46
603055,2025-04-09,889,892,900,842,89223,7799,-198
603053,2025-04-09,923,911,923,892,24311,2193,-141
603052,2025-04-09,2885,2873,2918,2640,10016,2788,-171
603051,2025-04-09,2111,2162,2166,1994,16101,3339,-60
603050,2025-04-09,1354,1362,1365,1305,12394,1658,37
603048,2025-04-09,1403,1420,1427,1296,25385,3455,-21
603045,2025-04-09,1326,1322,1338,1238,66903,8535,-392
603043,2025-04-09,1550,1558,1558,1499,42787,6523,123
603042,2025-04-09,1069,1098,1105,985,68536,7162,92
603041,2025-04-09,1033,1010,1033,963,16884,1685,-344
603040,2025-04-09,2260,2378,2387,2120,27776,6277,303
603039,2025-04-09,5515,5678,5817,5341,24583,13799,-103
603038,2025-04-09,1160,1183,1194,1099,96986,11020,-311
603037,2025-04-09,1315,1345,1368,1244,61021,7960,-37
603036,2025-04-09,1200,1248,1259,1145,31989,3834,40
603035,2025-04-09,1241,1274,1282,1207,53395,6645,55
603033,2025-04-09,1042,1042,1048,1002,24205,2488,-161
603032,2025-04-09,1175,1202,1208,1100,40993,4715,25
603031,2025-04-09,2488,2501,2544,2379,29354,7233,-192
603030,2025-04-09,208,210,211,193,180143,3641,-94
603029,2025-04-09,1814,1746,1814,1721,113805,20263,246
603028,2025-04-09,538,544,546,502,112533,5923,-109
603027,2025-04-09,1088,1123,1125,1074,135449,14860,218
603026,2025-04-09,3279,3294,3309,3140,19949,6435,-81
603025,2025-04-09,1191,1212,1222,1137,52821,6230,58
603022,2025-04-09,704,711,717,659,39569,2719,0
603021,2025-04-09,337,339,339,310,76075,2462,-59
603020,2025-04-09,785,776,785,741,57112,4346,-127
603019,2025-04-09,6050,6403,6534,6001,497783,315075,454
603018,2025-04-09,727,734,736,704,82125,5919,-41
603017,2025-04-09,750,757,760,713,30859,2266,-39
603016,2025-04-09,2283,2410,2418,2207,22318,5149,21
603015,2025-04-09,1101,1122,1155,1048,224965,24344,-361
603013,2025-04-09,1400,1446,1457,1338,67272,9490,448
603012,2025-04-09,498,500,501,466,130713,6342,20
603011,2025-04-09,907,944,980,907,995897,92180,-635
603010,2025-04-09,907,916,920,865,41802,3718,77
603009,2025-04-09,3272,3504,3591,3208,164008,54960,-168
603008,2025-04-09,1520,1546,1554,1436,49550,7348,105
603006,2025-04-09,979,951,979,895,46347,4272,-433
603005,2025-04-09,2492,2624,2680,2382,306043,78099,242
603004,2025-04-09,1690,1730,1754,1600,36726,6157,-137
603002,2025-04-09,480,490,495,446,212576,10008,-41
603001,2025-04-09,475,474,476,442,34157,1574,-125
603000,2025-04-09,1880,1931,1937,1803,131598,24677,110
601999,2025-04-09,555,560,563,521,85092,4641,-210
601998,2025-04-09,698,692,698,681,652778,44907,-100
601997,2025-04-09,567,565,569,556,271232,15251,-105
601996,2025-04-09,181,182,183,172,181323,3234,-55
601995,2025-04-09,3170,3230,3250,3146,153022,49052,84
601992,2025-04-09,150,153,154,145,470257,7012,66
601991,2025-04-09,283,281,283,273,1057758,29375,-140
601990,2025-04-09,755,766,771,743,184639,13982,66
601989,2025-04-09,406,422,424,399,1704243,70925,293
601988,2025-04-09,545,540,549,538,2116088,114667,-128
601985,2025-04-09,914,927,928,905,842193,77141,76
601975,2025-04-09,268,272,273,261,868825,23126,37
601969,2025-04-09,687,675,687,640,190018,12552,-203
601968,2025-04-09,428,435,435,416,63252,2692,46
601966,2025-04-09,1462,1479,1482,1425,126336,18358,-54
601965,2025-04-09,1732,1761,1782,1713,37039,6478,-96
601963,2025-04-09,949,938,949,923,84641,7904,-95
601958,2025-04-09,931,952,954,916,184524,17265,53
601956,2025-04-09,445,448,449,421,90301,3924,-110
601952,2025-04-09,1155,1158,1248,1081,779916,90993,140
601949,2025-04-09,637,666,674,610,216850,13911,358
601939,2025-04-09,889,881,901,877,1222307,108151,-178
601933,2025-04-09,599,595,618,565,9537667,562575,439
601929,2025-04-09,161,165,165,150,834661,13240,-60
601928,2025-04-09,1150,1179,1184,1130,245044,28498,208
601921,2025-04-09,750,768,774,732,123557,9327,119
601919,2025-04-09,1330,1335,1338,1306,863283,114138,45
601918,2025-04-09,655,649,655,629,211989,13546,-61
601916,2025-04-09,286,289,289,282,1520842,43397,35
601908,2025-04-09,237,237,238,223,232998,5384,-166
601901,2025-04-09,705,717,718,692,464956,32917,84
601900,2025-04-09,1578,1556,1578,1502,67384,10344,-152
601899,2025-04-09,1554,1536,1562,1519,2807780,431939,-370
601898,2025-04-09,1004,989,1004,970,261655,25783,-169
601890,2025-04-09,788,851,872,757,870627,72052,532
601888,2025-04-09,6080,6310,6345,5960,332357,206930,380
601886,2025-04-09,537,542,543,519,128437,6833,-109
601882,2025-04-09,1818,1864,1900,1750,38046,6950,-16
601881,2025-04-09,1458,1492,1499,1440,541582,79790,27
601880,2025-04-09,146,148,148,142,934028,13487,0
601878,2025-04-09,1025,1039,1046,1002,512210,52473,48
601877,2025-04-09,2090,2114,2129,2067,101408,21289,-19
601872,2025-04-09,600,593,600,584,368202,21740,-182
601869,2025-04-09,2949,2934,2985,2807,42863,12443,-200
601868,2025-04-09,227,227,227,222,2529462,56820,0
601866,2025-04-09,215,225,226,212,759561,16576,369
601865,2025-04-09,1494,1505,1536,1461,188353,28171,-271
601860,2025-04-09,265,262,266,258,515704,13492,-187
601858,2025-04-09,1713,1804,1810,1652,39268,6839,362
601857,2025-04-09,760,748,760,740,2082854,155934,-286
601838,2025-04-09,1675,1667,1683,1652,216177,36014,-95
601828,2025-04-09,271,279,280,259,200122,5387,182
601827,2025-04-09,807,796,812,783,51469,4077,-209
601825,2025-04-09,839,832,839,824,145457,12086,-95
601818,2025-04-09,365,363,366,357,1322835,47806,-82
601816,2025-04-09,584,588,593,574,1782452,104107,68
601811,2025-04-09,1550,1557,1564,1498,59583,9094,110
601808,2025-04-09,1271,1278,1282,1250,132752,16818,-62
601801,2025-04-09,664,669,672,645,100560,6616,-30
601800,2025-04-09,928,928,938,910,444659,41000,32
601799,2025-04-09,12116,12132,12456,11950,10150,12395,-87
601798,2025-04-09,560,568,572,520,111296,6072,-18
601789,2025-04-09,474,482,484,438,496964,23032,63
601788,2025-04-09,1571,1602,1613,1560,228473,36309,107
601778,2025-04-09,258,258,258,244,392208,9883,-77
601777,2025-04-09,720,724,730,665,517472,36029,-203
601766,2025-04-09,710,697,710,679,1699357,117162,-71
601728,2025-04-09,820,816,831,803,1286757,104561,-73
601727,2025-04-09,672,701,710,646,1716390,117551,339
601718,2025-04-09,245,251,252,239,375463,9213,121
601717,2025-04-09,1378,1390,1396,1336,351072,47881,-50
601702,2025-04-09,1694,1656,1694,1568,69704,11373,-293
601700,2025-04-09,412,417,421,390,106038,4292,24
601699,2025-04-09,1155,1147,1155,1126,111480,12727,-121
601698,2025-04-09,1830,1916,1950,1822,294314,55827,312
601696,2025-04-09,945,971,974,928,208359,19840,178
601689,2025-04-09,4350,4477,4618,4243,502013,221706,-238
601688,2025-04-09,1481,1498,1505,1460,499794,74183,33
601686,2025-04-09,510,513,513,496,39204,1979,-19
601678,2025-04-09,367,372,373,350,399072,14450,-27
601677,2025-04-09,1116,1107,1118,1069,173705,18971,-247
601669,2025-04-09,473,475,476,463,789382,37066,-21
601668,2025-04-09,531,534,535,522,2263539,119526,19
601666,2025-04-09,833,833,835,813,134635,11085,-48
601665,2025-04-09,584,580,585,574,379754,22000,-169
601658,2025-04-09,508,508,511,503,1589522,80582,-78
601636,2025-04-09,540,539,541,524,106551,5686,-37
601633,2025-04-09,2250,2243,2262,2217,198492,44378,-227
601628,2025-04-09,3549,3552,3600,3513,130536,46367,-62
601619,2025-04-09,355,351,356,334,541119,18562,-331
601618,2025-04-09,292,295,295,286,785602,22766,68
601616,2025-04-09,363,370,372,341,231811,8265,-160
601615,2025-04-09,950,959,962,905,246351,22978,-62
601611,2025-04-09,825,869,876,800,475791,40123,345
601609,2025-04-09,540,549,552,517,125976,6722,-126
601608,2025-04-09,406,424,430,387,1422243,58317,242
601607,2025-04-09,1842,1854,1858,1810,78683,14447,27
601606,2025-04-09,1098,1220,1220,1085,222319,26393,1001
601601,2025-04-09,2970,2976,3000,2921,337334,99793,-33
601600,2025-04-09,624,615,624,596,1880631,114414,-207
601599,2025-04-09,315,322,323,298,130695,4062,94
601598,2025-04-09,478,484,494,471,270786,12994,83
601595,2025-04-09,2700,2810,2832,2592,72921,19835,72
601588,2025-04-09,156,162,162,149,232538,3615,318
601579,2025-04-09,1197,1205,1215,1130,217072,25477,-139
601577,2025-04-09,898,892,900,879,198329,17634,-144
601568,2025-04-09,379,377,379,369,125624,4687,-105
601567,2025-04-09,2528,2485,2579,2472,92398,23284,-259
601566,2025-04-09,751,740,753,709,38973,2831,-339
601555,2025-04-09,735,755,763,727,817674,60759,545
601528,2025-04-09,498,495,498,486,169745,8326,-139
601519,2025-04-09,850,870,875,800,736608,61415,-34
601518,2025-04-09,270,273,274,262,140859,3767,0
601515,2025-04-09,285,288,290,270,193841,5423,70
601512,2025-04-09,690,706,708,683,23076,1601,14
601500,2025-04-09,443,443,444,408,400122,17115,-199
601456,2025-04-09,922,943,944,904,266864,24715,129
601399,2025-04-09,278,284,285,262,854355,23327,71
601398,2025-04-09,679,678,689,674,4111342,279410,-59
601390,2025-04-09,561,560,565,549,753453,41929,-53
601388,2025-04-09,227,221,227,206,481203,10362,-349
601377,2025-04-09,550,559,563,542,473375,26145,90
601375,2025-04-09,372,379,380,362,365279,13588,80
601369,2025-04-09,835,818,835,808,108150,8831,-262
601368,2025-04-09,457,462,462,442,55828,2516,65
601366,2025-04-09,448,446,448,433,59951,2634,-133
601360,2025-04-09,919,946,953,898,863897,80166,150
601339,2025-04-09,456,463,467,446,63847,2909,-86
601336,2025-04-09,4685,4691,4728,4648,146150,68457,-128
601333,2025-04-09,282,287,287,279,402691,11361,106
601330,2025-04-09,700,689,702,649,301612,20278,-444
601328,2025-04-09,730,732,738,722,1413205,103103,-27
601326,2025-04-09,320,324,324,314,196952,6264,62
601319,2025-04-09,656,653,663,649,565142,36972,-136
601318,2025-04-09,4880,4913,4925,4836,473311,230841,-26
601311,2025-04-09,706,713,715,682,193632,13522,-56
601298,2025-04-09,909,917,924,866,198530,17822,212
601288,2025-04-09,509,510,512,503,3808717,193175,-20
601279,2025-04-09,310,307,310,288,110451,3302,-254
601238,2025-04-09,759,766,769,746,174647,13220,-52
601236,2025-04-09,709,724,726,699,193330,13807,98
601233,2025-04-09,993,989,993,963,305299,29892,-218
601231,2025-04-09,1197,1231,1252,1182,237659,29012,-199
601229,2025-04-09,1008,996,1014,983,545170,54253,-139
601228,2025-04-09,309,313,314,303,342777,10520,32
601226,2025-04-09,563,571,573,530,142626,7866,53
601225,2025-04-09,1947,1926,1953,1899,307249,59170,-203
601222,2025-04-09,594,603,605,580,171819,10150,-17
601218,2025-04-09,283,279,283,257,198323,5336,-211
601216,2025-04-09,480,494,495,463,575212,27571,41
601212,2025-04-09,256,258,258,245,596183,15020,-77
601211,2025-04-09,1590,1612,1617,1582,500875,80102,56
601208,2025-04-09,778,830,831,746,138374,10883,336
601200,2025-04-09,752,757,759,734,77039,5747,-26
601199,2025-04-09,495,498,499,479,68208,3345,-60
601198,2025-04-09,1012,1015,1028,980,373603,37522,-78
601188,2025-04-09,351,354,356,336,548562,18899,28
601187,2025-04-09,585,576,585,567,177540,10185,-187
601186,2025-04-09,803,802,806,787,393990,31350,-25
601179,2025-04-09,621,639,641,612,487268,30526,127
601177,2025-04-09,1357,1507,1536,1292,388711,55938,749
601169,2025-04-09,599,596,600,588,756692,44910,-100
601168,2025-04-09,1403,1417,1429,1380,356188,50080,-248
601166,2025-04-09,2070,2072,2080,2028,586956,120765,-43
601163,2025-04-09,1355,1342,1355,1301,51932,6871,-176
601162,2025-04-09,369,378,380,357,1908101,70578,80
601158,2025-04-09,490,487,490,479,99487,4813,-81
601156,2025-04-09,1189,1209,1217,1161,164196,19563,-82
601155,2025-04-09,1156,1291,1291,1153,301582,36880,997
601139,2025-04-09,646,643,646,632,97400,6213,-77
601138,2025-04-09,1458,1587,1609,1458,1504342,233324,278
601137,2025-04-09,1580,1629,1658,1514,163641,25852,-109
601136,2025-04-09,1926,1974,1985,1886,188982,36640,118
601133,2025-04-09,960,992,997,923,43652,4188,40
601128,2025-04-09,684,685,687,676,202894,13823,-44
601127,2025-04-09,11900,12257,12390,11663,230649,278664,63
601126,2025-04-09,1600,1610,1621,1562,120055,19158,-135
601121,2025-04-09,535,546,547,512,61344,3227,92
601118,2025-04-09,451,452,457,438,674308,30276,-238
601117,2025-04-09,709,707,710,690,406346,28439,-70
601116,2025-04-09,1061,1057,1066,991,153545,15767,-285
601113,2025-04-09,362,364,366,340,203167,7160,-82
601111,2025-04-09,692,702,704,681,559624,38658,29
601108,2025-04-09,703,720,724,696,389000,27611,155
601107,2025-04-09,535,541,544,520,228847,12142,37
601106,2025-04-09,251,260,261,245,478867,12113,236
601101,2025-04-09,680,675,681,660,78734,5267,-146
601100,2025-04-09,6950,7023,7156,6800,100433,69994,-92
601099,2025-04-09,344,351,352,331,1511488,51945,86
601098,2025-04-09,1462,1489,1498,1435,124142,18243,157
601096,2025-04-09,386,391,392,373,157196,6007,-26
601089,2025-04-09,1440,1448,1455,1401,25290,3604,-55
601088,2025-04-09,3887,3909,3967,3840,344502,134217,-23
601086,2025-04-09,697,697,697,697,49123,3424,994
601083,2025-04-09,917,1002,1002,892,140495,13247,999
601077,2025-04-09,594,595,596,582,385820,22762,-34
601069,2025-04-09,1455,1437,1456,1361,367770,51444,-496
601068,2025-04-09,413,416,417,395,121286,4941,-48
601066,2025-04-09,2310,2335,2348,2288,99504,23113,65
601065,2025-04-09,815,824,825,805,39569,3220,0
601061,2025-04-09,686,697,699,670,120322,8264,72
601059,2025-04-09,1400,1432,1444,1371,252803,35696,7
601058,2025-04-09,1160,1184,1194,1137,317979,36940,-125
601038,2025-04-09,1444,1416,1467,1400,301277,43122,366
601033,2025-04-09,1516,1534,1562,1460,83235,12648,20
601022,2025-04-09,723,749,756,697,109499,7919,274
601021,2025-04-09,5088,5142,5158,4982,29207,14822,53
601020,2025-04-09,1610,1657,1688,1502,578688,92473,-24
601019,2025-04-09,985,1007,1009,958,99461,9783,192
601018,2025-04-09,358,359,363,352,326896,11625,0
601016,2025-04-09,280,281,282,273,492583,13633,-35
601015,2025-04-09,285,285,286,267,142935,3957,35
601012,2025-04-09,1434,1448,1463,1401,600734,86155,-28
601011,2025-04-09,221,221,222,203,295690,6338,-134
601010,2025-04-09,284,274,284,257,346608,9337,-386
601009,2025-04-09,1026,1021,1030,1008,268359,27311,-87
601008,2025-04-09,567,567,567,567,133937,7594,1010
601007,2025-04-09,646,640,647,612,75143,4717,-184
601006,2025-04-09,673,670,674,657,682498,45413,-45
601005,2025-04-09,120,121,122,115,900367,10724,-82
601003,2025-04-09,270,270,271,258,112170,2967,-110
601002,2025-04-09,386,388,390,364,129869,4915,-102
601001,2025-04-09,1126,1122,1132,1095,121959,13576,-158
601000,2025-04-09,436,431,438,424,350506,15046,-182
600999,2025-04-09,1700,1697,1713,1679,176774,29939,-99
600998,2025-04-09,477,480,481,465,201427,9506,0
600997,2025-04-09,620,627,630,608,78577,4847,-110
600996,2025-04-09,807,812,816,756,180994,14215,-169
600995,2025-04-09,920,921,923,903,98704,9013,-11
600993,2025-04-09,2535,2559,2589,2494,74986,19070,-31
600992,2025-04-09,1245,1256,1262,1180,47347,5790,88
600990,2025-04-09,1720,1820,1848,1670,49003,8659,323
600989,2025-04-09,1484,1445,1484,1402,350385,50289,-367
600988,2025-04-09,2081,2117,2144,2039,382249,80046,-47
600987,2025-04-09,685,672,685,663,101231,6790,-275
600986,2025-04-09,681,703,715,633,744873,50228,14
600985,2025-04-09,1233,1221,1233,1207,145368,17698,-201
600984,2025-04-09,318,316,318,302,92880,2878,-186
600983,2025-04-09,800,814,818,770,30918,2461,-121
600982,2025-04-09,435,419,435,398,492023,20167,-499
600981,2025-04-09,218,221,222,205,176257,3758,45
600980,2025-04-09,1507,1513,1522,1407,53494,7834,-163
600979,2025-04-09,570,562,570,534,910706,50387,-507
600977,2025-04-09,1010,1042,1047,996,128445,13113,146
600976,2025-04-09,4745,4697,4777,4602,24154,11342,-112
600975,2025-04-09,659,655,687,630,1163410,76794,31
600973,2025-04-09,418,419,427,387,568347,22988,-256
600971,2025-04-09,782,771,784,757,75119,5752,-216
600970,2025-04-09,865,888,898,850,216249,18872,195
600969,2025-04-09,620,626,627,586,105715,6393,-111
600968,2025-04-09,363,364,366,353,334734,12003,-55
600967,2025-04-09,974,1089,1089,958,355721,37098,1000
600966,2025-04-09,418,416,418,402,76019,3122,-119
600965,2025-04-09,656,662,709,617,788908,52521,138
600963,2025-04-09,420,436,442,413,214023,9153,283
600962,2025-04-09,1150,1182,1192,1081,69757,7847,25
600961,2025-04-09,806,838,845,766,201641,16195,109
600960,2025-04-09,302,301,305,278,193564,5660,-131
600959,2025-04-09,300,307,308,290,400378,11961,132
600958,2025-04-09,865,881,885,852,374943,32592,126
600956,2025-04-09,705,702,707,687,53523,3712,-85
600955,2025-04-09,1362,1367,1376,1312,18219,2449,-51
600941,2025-04-09,11159,11042,11159,10912,117449,129486,-106
600939,2025-04-09,242,248,248,232,140987,3383,122
600938,2025-04-09,2376,2398,2404,2355,368109,87711,-148
600936,2025-04-09,320,327,328,303,120622,3823,93
600935,2025-04-09,216,220,220,207,148242,3171,185
600933,2025-04-09,1261,1297,1300,1200,242419,30431,-31
600929,2025-04-09,503,501,503,488,100582,4974,-79
